Order,Lot Area,Gr Liv Area,Overall Qual,Exter Qual,Kitchen Qual,Garage Area,PorchSFTotal,BathroomsTotal,HouseAge,HouseRemodelAge,Total Bsmt SF,Railroad_Near,Railroad_Adjacent,NeighborhoodClass,Sale Condition_Alloca,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD,SalePrice
1592,4500,1189,6,2,2,392.0,122,3.0,11,11,864.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,160500
1593,14137,1200,4,2,2,850.0,290,2.0,44,44,1112.0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,173000
1594,4224,1040,5,2,2,499.0,100,1.0,33,33,769.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,124000
1595,2665,1304,5,2,2,336.0,165,1.5,32,32,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,115000
1596,2665,1475,5,2,2,336.0,118,2.0,32,32,318.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,129500
1597,1974,988,4,2,2,297.0,221,2.0,35,2,501.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,105000
1598,1596,988,4,2,2,297.0,221,2.0,35,35,437.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,94900
1599,17979,1160,5,2,3,257.0,81,2.0,40,40,785.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,152500
1600,1477,1092,6,2,2,0.0,187,2.5,38,1,358.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,98000
1601,1890,630,4,2,2,0.0,88,2.0,36,36,495.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,81000
1602,21750,988,5,2,2,520.0,0,1.0,54,54,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,113000
1603,6490,816,5,2,2,264.0,315,1.5,25,25,534.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,128500
1604,6951,923,5,2,2,264.0,362,2.0,24,23,658.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,119500
1605,6600,816,5,3,3,264.0,0,1.5,26,0,641.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,130500
1606,6600,816,5,2,2,816.0,0,2.0,26,5,816.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,138000
1607,6600,845,5,2,3,264.0,0,1.0,26,3,638.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,134500
1608,12508,1750,6,2,2,423.0,401,3.0,68,23,660.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,160000
1609,12395,889,5,2,2,484.0,0,1.0,24,24,647.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,137500
1610,11075,1968,5,2,2,530.0,494,3.0,39,39,755.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,172000
1611,56600,1836,5,2,2,288.0,0,2.0,108,58,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,103000
1612,10667,1587,6,2,2,525.0,44,2.0,36,36,838.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,167300
1613,10628,1277,7,2,2,526.0,176,2.0,37,37,778.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,167000
1614,13651,2223,7,2,2,516.0,300,3.0,34,34,1880.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,244000
1615,15865,2217,8,3,3,621.0,512,3.0,37,37,1174.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,268000
1616,12394,1733,7,3,3,433.0,148,2.5,4,4,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,225000
1617,10364,1572,6,2,2,373.0,40,2.5,12,11,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,168000
1618,13869,1470,6,2,2,388.0,75,2.5,10,10,182.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,177000
1619,8773,1600,6,2,2,460.0,138,2.5,10,10,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,169000
1620,8872,1384,6,2,2,390.0,0,2.5,10,10,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,161500
1621,5330,1652,8,3,4,499.0,144,3.0,7,7,1196.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,251000
1622,10147,1694,6,2,2,398.0,320,2.5,13,13,186.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,160000
1623,8637,1714,6,2,2,451.0,304,3.5,8,7,871.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,180000
1624,7875,1553,7,3,3,420.0,44,2.5,11,11,414.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,178750
1625,7875,1253,7,2,2,402.0,241,2.0,12,11,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,176000
1626,7500,2299,6,2,2,482.0,218,3.5,8,4,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,204000
1627,9556,1187,7,2,3,420.0,21,2.0,15,14,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,160000
1628,10784,1472,7,3,3,402.0,164,2.5,16,15,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,160000
1629,9125,1482,7,2,3,392.0,125,2.5,15,15,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,163900
1630,7655,1642,6,2,2,392.0,374,2.5,14,13,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,168000
1631,18160,1128,6,2,2,480.0,354,2.0,43,43,550.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,154204
1632,3696,1088,8,3,3,461.0,211,1.5,21,21,0.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,170000
1633,5062,2090,7,3,3,577.0,219,3.0,23,23,1010.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,207500
1634,4740,1179,8,3,2,480.0,243,3.0,19,19,248.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,182000
1635,5118,1321,8,3,3,484.0,204,2.0,17,17,926.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,212000
1636,14157,1922,9,3,3,676.0,229,3.0,2,1,1249.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,377426
1637,12328,2541,8,3,4,729.0,152,4.5,2,2,986.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,349265
1638,51974,2338,9,4,3,1110.0,457,3.5,1,0,1101.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,591587
1639,41600,1424,5,2,2,828.0,144,2.5,38,17,1047.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,155000
1640,8035,1612,9,3,4,556.0,164,3.0,1,1,797.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,319900
1641,8089,1419,8,3,3,567.0,140,3.0,0,0,945.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,392000
1642,14082,2234,8,3,3,724.0,470,2.5,1,1,1558.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,441929
1643,13870,2042,10,4,4,724.0,466,3.0,1,0,1152.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,455000
1644,12546,1440,6,3,3,467.0,99,2.0,26,26,678.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,182900
1645,10960,1284,6,2,2,480.0,192,3.0,23,23,256.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,174000
1646,12090,1868,6,2,2,477.0,527,3.5,23,4,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,178000
1647,12090,1479,7,3,3,484.0,239,2.5,26,4,321.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,176000
1648,12299,1664,7,2,3,663.0,0,3.0,29,22,1328.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,213000
1649,11339,1930,7,2,3,481.0,264,3.5,28,28,758.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,192000
1650,11952,1969,7,2,2,534.0,276,2.5,30,30,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,190000
1651,12046,2030,6,2,3,551.0,224,2.5,31,31,156.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,195000
1652,10395,1032,6,2,2,564.0,0,2.5,29,29,605.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,148000
1653,11850,1177,6,2,3,495.0,307,2.0,23,23,781.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,151500
1654,11584,1725,7,2,2,550.0,304,2.5,28,28,425.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,197000
1655,10400,1353,6,2,2,478.0,381,3.0,28,8,903.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,192350
1656,10793,1620,5,2,2,462.0,208,2.5,38,38,780.0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,152000
1657,13001,1220,6,2,2,944.0,249,2.5,36,36,613.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,170000
1658,12243,1484,5,2,2,487.0,404,2.0,36,36,998.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,175000
1659,11700,1743,6,3,2,539.0,224,2.5,39,39,559.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,175000
1660,12384,1935,7,2,2,550.0,365,2.5,31,31,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,197900
1661,8991,1324,7,2,3,585.0,443,2.5,31,31,1228.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,174000
1662,8000,1877,6,2,2,488.0,96,3.5,33,33,1084.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,178900
1663,10500,1109,5,2,2,288.0,35,1.5,36,2,349.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,139000
1664,10530,981,6,2,2,576.0,352,2.5,36,36,317.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,143250
1665,7472,1479,7,2,3,484.0,32,2.5,35,3,626.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,184000
1666,9457,1422,5,2,2,576.0,252,2.0,37,17,566.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,155000
1667,7920,914,5,2,4,368.0,120,1.0,37,5,700.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,133000
1668,9758,950,5,2,2,280.0,0,1.0,36,36,699.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,119500
1669,8294,872,4,2,2,480.0,0,1.0,36,36,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,123000
1670,7340,858,4,2,2,684.0,0,1.0,36,36,322.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,110000
1671,17199,914,4,2,2,270.0,140,1.0,46,46,314.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,128000
1672,9000,864,4,2,2,528.0,0,1.0,36,36,616.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,120500
1673,4058,767,7,2,2,367.0,160,2.0,9,9,723.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,133000
1674,4113,1337,6,3,3,511.0,204,2.0,6,6,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,155000
1675,10943,1337,6,3,3,522.0,68,3.0,10,9,930.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,177000
1676,2205,1092,6,2,2,264.0,144,1.5,34,34,312.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,113500
1677,1890,1218,6,2,2,264.0,172,1.5,34,34,356.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,113000
1678,2058,1218,6,2,4,264.0,28,1.5,34,34,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,113700
1679,2016,1302,5,2,2,440.0,0,2.5,37,37,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,106000
1680,1920,1365,5,2,2,440.0,276,2.5,36,36,471.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,122500
1681,4928,958,6,2,2,440.0,205,2.0,31,31,120.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,128000
1682,2308,1548,6,2,3,440.0,48,3.5,31,31,556.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,155000
1683,2304,1055,7,2,2,319.0,140,2.0,29,29,638.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,142500
1684,7150,988,5,2,2,360.0,0,2.0,41,41,725.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,129250
1685,12469,1816,9,4,4,730.0,222,3.0,1,0,1151.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,356000
1686,11694,1828,9,4,3,774.0,368,2.0,0,0,48.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,314813
1687,12030,1694,8,4,3,818.0,396,2.0,0,0,0.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,318000
1688,11825,1694,8,3,3,856.0,112,2.0,1,0,0.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,322400
1689,12085,1734,8,3,4,928.0,0,3.0,0,0,1004.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,318000
1690,14333,2122,8,3,3,938.0,272,3.5,0,0,1518.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,345474
1691,14450,2121,9,4,4,732.0,364,2.5,1,0,0.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,415298
1692,13641,2656,9,4,4,1040.0,326,3.5,0,0,1304.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,492000
1693,13440,2550,8,3,4,670.0,159,2.5,1,0,0.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,338931
1694,15431,2046,10,4,4,878.0,428,3.5,2,1,1430.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,450000
1695,14154,2172,7,3,3,947.0,254,2.5,1,1,0.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,280000
1696,13891,2552,9,4,4,932.0,158,3.0,0,0,1812.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,479069
1697,14226,1973,8,3,3,895.0,360,2.0,1,1,0.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,395000
1698,13693,2643,9,4,4,694.0,498,2.5,1,1,0.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,380000
1699,11428,1634,8,3,3,866.0,44,2.0,1,1,0.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,250000
1700,14977,1976,8,3,3,908.0,313,3.0,1,0,1350.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,440000
1701,13654,2758,9,3,4,814.0,337,2.5,2,1,0.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,418000
1702,17169,2290,10,4,4,1174.0,222,4.5,0,0,1684.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,500067
1703,16659,2152,8,3,3,728.0,368,2.5,0,-1,0.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,260116
1704,9591,2473,8,3,3,852.0,343,2.5,3,2,0.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,317000
1705,9709,2100,8,4,4,786.0,276,3.5,0,0,778.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,319500
1706,10562,2161,8,3,4,789.0,298,2.5,0,0,1288.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,325624
1707,13615,1802,9,4,4,843.0,263,2.5,1,1,0.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,372000
1708,13069,2956,8,3,4,916.0,244,2.5,3,3,0.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,342000
1709,12099,2468,8,3,3,872.0,338,3.5,3,3,970.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,354000
1710,14277,2385,8,3,3,818.0,420,3.5,4,4,938.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,350000
1711,11999,2374,8,3,4,656.0,204,2.5,4,3,0.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,285000
1712,12568,1818,8,3,4,774.0,300,3.5,0,0,669.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,281500
1713,9926,1614,7,3,3,878.0,138,3.0,2,1,1178.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,245700
1714,9254,1721,8,3,3,554.0,195,3.0,2,2,119.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,232698
1715,10732,1828,8,3,3,876.0,40,2.5,1,0,0.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,250000
1716,7577,1362,6,3,3,460.0,220,2.0,2,1,20.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,194700
1717,3901,1302,6,3,3,631.0,160,2.5,2,1,866.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,204000
1718,3903,1302,6,3,3,631.0,160,2.5,2,1,1030.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,200000
1719,6289,1362,6,3,3,460.0,220,3.0,2,1,762.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,207000
1720,4590,1554,8,3,3,627.0,229,2.0,1,1,24.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,209500
1721,4590,1554,8,3,3,627.0,229,2.0,1,1,24.0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,209500
1722,6442,1370,8,3,3,484.0,169,2.0,1,1,24.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,202500
1723,7841,1577,9,4,4,564.0,242,3.0,2,2,848.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,280000
1724,7313,1561,9,4,4,556.0,250,3.0,2,2,1153.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,277500
1725,7820,1869,9,4,4,617.0,264,2.0,0,0,0.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,318061
1726,6240,1324,8,3,3,550.0,38,2.0,1,1,24.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,221370
1727,3242,1405,7,3,3,478.0,172,3.0,4,4,1000.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,200000
1728,15810,1496,6,3,3,572.0,100,3.0,0,0,0.0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,181755
1729,10237,1536,6,3,3,400.0,138,2.5,2,1,0.0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,176000
1730,10237,1484,6,3,3,393.0,72,2.5,2,0,0.0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,178900
1731,13204,1458,7,2,3,454.0,133,2.0,1,0,0.0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,168165
1732,8857,1495,6,3,3,440.0,130,2.5,1,1,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,171925
1733,9729,1746,6,3,3,350.0,34,3.5,1,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,198444
1734,12216,1326,6,2,3,388.0,143,3.0,2,2,918.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,203000
1735,9018,1456,7,3,3,400.0,124,2.5,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,179540
1736,8993,1302,7,3,3,436.0,22,2.0,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,176485
1737,8899,1340,7,3,3,396.0,130,2.0,0,0,24.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,181134
1738,8499,1412,6,2,3,432.0,36,2.5,1,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,156932
1739,8229,1504,6,3,3,440.0,132,2.5,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,166000
1740,7713,1456,7,3,3,400.0,124,2.5,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,177594
1741,7697,1258,7,3,3,462.0,0,2.0,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,173500
1742,3922,1258,7,3,3,648.0,160,2.0,1,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,172500
1743,3922,1402,7,3,3,648.0,136,2.0,1,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,194201
1744,3621,1589,8,3,3,630.0,163,3.0,4,4,1084.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,226500
1745,3710,1266,7,3,3,388.0,116,2.0,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,185485
1746,14572,1530,7,3,3,630.0,180,3.0,3,3,1300.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,259000
1747,16219,1119,7,3,3,437.0,124,3.0,3,2,779.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,188500
1748,11084,1374,7,3,3,400.0,100,3.5,3,3,192.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,175000
1749,11796,1959,7,3,3,434.0,148,2.5,3,2,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,215000
1750,10936,1525,7,3,3,534.0,118,2.5,1,1,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,206580
1751,8244,1720,7,3,3,440.0,148,2.5,3,3,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,183500
1752,11950,1394,7,3,3,400.0,100,2.5,4,4,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,165500
1753,7875,1948,7,3,3,434.0,48,2.5,4,4,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,211000
1754,8063,1690,6,2,2,463.0,148,2.5,7,7,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,181000
1755,8740,1995,7,3,3,435.0,312,2.5,5,5,574.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,219500
1756,7917,1647,6,2,2,460.0,40,2.5,8,7,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,175000
1757,9967,1430,7,2,2,400.0,100,2.5,7,7,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,170000
1758,7750,1320,7,3,3,400.0,48,2.5,4,4,0.0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,162000
1759,9487,1690,6,2,2,442.0,50,3.5,7,7,520.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,187000
1760,9649,1644,6,2,2,460.0,502,2.5,8,7,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,185000
1762,12191,2551,8,3,3,925.0,137,3.5,10,9,1181.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,384500
1763,11000,2285,8,3,3,648.0,56,2.5,7,7,0.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,248000
1764,11400,2633,10,4,4,804.0,454,3.5,6,5,1282.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,466500
1765,10557,3078,9,3,3,806.0,195,3.5,9,9,672.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,410000
1766,11002,2582,8,3,3,758.0,346,3.5,9,8,1048.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,322500
1767,10790,2385,7,3,3,600.0,158,2.5,9,9,0.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,252000
1769,9920,2013,7,3,2,455.0,310,3.5,11,10,862.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,269790
1770,11787,2398,7,3,3,834.0,299,3.5,11,10,719.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,315750
1771,9950,2520,7,3,3,721.0,338,2.5,12,12,565.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,290000
1772,12257,2531,8,3,3,752.0,320,2.5,12,12,120.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,290000
1773,12692,3228,8,3,3,546.0,630,4.0,15,14,1231.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,430000
1774,11762,2202,8,3,3,517.0,209,3.5,15,14,335.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,263000
1775,9044,2538,8,3,3,933.0,290,2.5,11,10,1225.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,330000
1776,9910,1369,7,3,3,605.0,203,2.0,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,213133
1777,11830,1542,8,3,3,852.0,278,3.0,0,0,1220.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,260261
1778,11670,1905,9,4,4,788.0,191,2.0,1,1,0.0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,320000
1779,15256,1464,8,3,3,754.0,328,3.0,0,0,929.0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,282922
1780,10612,1534,8,3,3,484.0,214,2.0,1,1,28.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,215000
1781,12291,1966,10,4,4,1092.0,128,3.0,0,0,1572.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,419005
1782,13501,1636,8,3,3,865.0,60,3.0,1,1,63.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,255000
1783,9986,1795,8,3,3,895.0,49,2.0,1,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,147000
1784,9965,1528,7,3,3,480.0,228,4.0,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,235876
1785,9416,1726,7,4,4,786.0,575,3.0,0,0,1126.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,311872
1786,9849,1689,7,3,3,954.0,56,2.0,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,248328
1787,10000,1588,8,3,3,825.0,189,2.0,1,1,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,227000
1788,8847,1538,8,3,3,484.0,186,3.0,2,2,769.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,260000
1789,9158,1496,8,3,3,474.0,298,2.0,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,225000
1790,8251,1506,7,3,3,672.0,227,3.0,2,1,778.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,249000
1791,10084,1694,8,3,3,636.0,312,3.0,3,2,1369.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,307000
1792,9605,1977,7,3,3,574.0,293,2.5,1,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,250000
1793,8778,1830,8,3,3,859.0,40,2.5,1,1,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,221300
1794,8640,1338,8,3,3,598.0,141,2.0,0,0,24.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,208900
1795,9000,1335,7,3,3,575.0,210,2.0,1,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,210400
1796,8640,1792,8,3,3,590.0,280,2.5,0,0,350.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,255000
1797,10411,1588,5,3,3,561.0,0,3.0,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,212109
1798,9000,1959,8,3,3,1025.0,254,2.5,1,1,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,270000
1799,9000,2610,8,3,4,550.0,572,2.5,0,0,64.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,303477
1800,12217,1880,8,3,4,880.0,295,3.5,0,0,745.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,310013
1801,11096,1656,8,3,3,826.0,146,2.0,1,1,24.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,249700
