Order,SalePrice,Lot Area,Gr Liv Area,Overall Qual,Exter Qual,Kitchen Qual,Garage Area,PorchSFTotal,BathroomsTotal,HouseAge,HouseRemodelAge,Total Bsmt SF,Railroad_Near,Railroad_Adjacent,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD
1642,441929,394296,62552,224,84,84,20272.0,13160,70.0,28,28,43624.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
1643,455000,388360,57176,280,112,112,20272.0,13048,84.0,28,0,32256.0,0,0,0,0,0,28,0,0,0,0,0,0,28,0,0,0
1644,182900,188190,21600,90,45,45,7005.0,1485,30.0,390,390,10170.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1645,174000,164400,19260,90,30,30,7200.0,2880,45.0,345,345,3840.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
1646,178000,181350,28020,90,30,30,7155.0,7905,52.5,345,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1647,176000,181350,22185,105,45,45,7260.0,3585,37.5,390,60,4815.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1648,213000,184485,24960,105,30,45,9945.0,0,45.0,435,330,19920.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1649,192000,170085,28950,105,30,45,7215.0,3960,52.5,420,420,11370.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1650,190000,179280,29535,105,30,30,8010.0,4140,37.5,450,450,0.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1651,195000,180690,30450,90,30,45,8265.0,3360,37.5,465,465,2340.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1652,148000,155925,15480,90,30,30,8460.0,0,37.5,435,435,9075.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1653,151500,177750,17655,90,30,45,7425.0,4605,30.0,345,345,11715.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1654,197000,173760,25875,105,30,30,8250.0,4560,37.5,420,420,6375.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1655,192350,156000,20295,90,30,30,7170.0,5715,45.0,420,120,13545.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1656,152000,161895,24300,75,30,30,6930.0,3120,37.5,570,570,11700.0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1657,170000,195015,18300,90,30,30,14160.0,3735,37.5,540,540,9195.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1658,175000,183645,22260,75,30,30,7305.0,6060,30.0,540,540,14970.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1659,175000,175500,26145,90,45,30,8085.0,3360,37.5,585,585,8385.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1660,197900,185760,29025,105,30,30,8250.0,5475,37.5,465,465,0.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1661,174000,134865,19860,105,30,45,8775.0,6645,37.5,465,465,18420.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1662,178900,120000,28155,90,30,30,7320.0,1440,52.5,495,495,16260.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1663,139000,126000,13308,60,24,24,3456.0,420,18.0,432,24,4188.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1664,143250,126360,11772,72,24,24,6912.0,4224,30.0,432,432,3804.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1665,184000,89664,17748,84,24,36,5808.0,384,30.0,420,36,7512.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1666,155000,113484,17064,60,24,24,6912.0,3024,24.0,444,204,6792.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1667,133000,95040,10968,60,24,48,4416.0,1440,12.0,444,60,8400.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1668,119500,117096,11400,60,24,24,3360.0,0,12.0,432,432,8388.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1669,123000,99528,10464,48,24,24,5760.0,0,12.0,432,432,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1670,110000,88080,10296,48,24,24,8208.0,0,12.0,432,432,3864.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1671,128000,206388,10968,48,24,24,3240.0,1680,12.0,552,552,3768.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1672,120500,108000,10368,48,24,24,6336.0,0,12.0,432,432,7392.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1673,133000,48696,9204,84,24,24,4404.0,1920,24.0,108,108,8676.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1674,155000,49356,16044,72,36,36,6132.0,2448,24.0,72,72,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1675,177000,131316,16044,72,36,36,6264.0,816,36.0,120,108,11160.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1676,113500,6615,3276,18,6,6,792.0,432,4.5,102,102,936.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
1677,113000,5670,3654,18,6,6,792.0,516,4.5,102,102,1068.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
1678,113700,6174,3654,18,6,12,792.0,84,4.5,102,102,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
1679,106000,6048,3906,15,6,6,1320.0,0,7.5,111,111,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
1680,122500,5760,4095,15,6,6,1320.0,828,7.5,108,108,1413.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
1681,128000,49280,9580,60,20,20,4400.0,2050,20.0,310,310,1200.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
1682,155000,23080,15480,60,20,30,4400.0,480,35.0,310,310,5560.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
1683,142500,23040,10550,70,20,20,3190.0,1400,20.0,290,290,6380.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
1684,129250,85800,11856,60,24,24,4320.0,0,24.0,492,492,8700.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1685,356000,336663,49032,243,108,108,19710.0,5994,81.0,27,0,31077.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1686,314813,315738,49356,243,108,81,20898.0,9936,54.0,0,0,1296.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1687,318000,324810,45738,216,108,81,22086.0,10692,54.0,0,0,0.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1688,322400,319275,45738,216,81,81,23112.0,3024,54.0,27,0,0.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1689,318000,326295,46818,216,81,108,25056.0,0,81.0,0,0,27108.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1690,345474,386991,57294,216,81,81,25326.0,7344,94.5,0,0,40986.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1691,415298,390150,57267,243,108,108,19764.0,9828,67.5,27,0,0.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1692,492000,368307,71712,243,108,108,28080.0,8802,94.5,0,0,35208.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1693,338931,362880,68850,216,81,108,18090.0,4293,67.5,27,0,0.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1694,450000,416637,55242,270,108,108,23706.0,11556,94.5,54,27,38610.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1695,280000,382158,58644,189,81,81,25569.0,6858,67.5,27,27,0.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1696,479069,375057,68904,243,108,108,25164.0,4266,81.0,0,0,48924.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1697,395000,384102,53271,216,81,81,24165.0,9720,54.0,27,27,0.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1698,380000,369711,71361,243,108,108,18738.0,13446,67.5,27,27,0.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1699,250000,308556,44118,216,81,81,23382.0,1188,54.0,27,27,0.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1700,440000,404379,53352,216,81,81,24516.0,8451,81.0,27,0,36450.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1701,418000,368658,74466,243,81,108,21978.0,9099,67.5,54,27,0.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1702,500067,463563,61830,270,108,108,31698.0,5994,121.5,0,0,45468.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1703,260116,449793,58104,216,81,81,19656.0,9936,67.5,0,-27,0.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1704,317000,258957,66771,216,81,81,23004.0,9261,67.5,81,54,0.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1705,319500,262143,56700,216,108,108,21222.0,7452,94.5,0,0,21006.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1706,325624,285174,58347,216,81,108,21303.0,8046,67.5,0,0,34776.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1707,372000,367605,48654,243,108,108,22761.0,7101,67.5,27,27,0.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1708,342000,352863,79812,216,81,108,24732.0,6588,67.5,81,81,0.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1709,354000,326673,66636,216,81,81,23544.0,9126,94.5,81,81,26190.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1710,350000,385479,64395,216,81,81,22086.0,11340,94.5,108,108,25326.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1711,285000,323973,64098,216,81,108,17712.0,5508,67.5,108,81,0.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1712,281500,339336,49086,216,81,108,20898.0,8100,94.5,0,0,18063.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1713,245700,268002,43578,189,81,81,23706.0,3726,81.0,54,27,31806.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1714,232698,249858,46467,216,81,81,14958.0,5265,81.0,54,54,3213.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1715,250000,289764,49356,216,81,81,23652.0,1080,67.5,27,0,0.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1716,194700,204579,36774,162,81,81,12420.0,5940,54.0,54,27,540.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1717,204000,105327,35154,162,81,81,17037.0,4320,67.5,54,27,23382.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1718,200000,105381,35154,162,81,81,17037.0,4320,67.5,54,27,27810.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1719,207000,169803,36774,162,81,81,12420.0,5940,81.0,54,27,20574.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1720,209500,123930,41958,216,81,81,16929.0,6183,54.0,27,27,648.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1721,209500,123930,41958,216,81,81,16929.0,6183,54.0,27,27,648.0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0
1722,202500,173934,36990,216,81,81,13068.0,4563,54.0,27,27,648.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1723,280000,211707,42579,243,108,108,15228.0,6534,81.0,54,54,22896.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1724,277500,197451,42147,243,108,108,15012.0,6750,81.0,54,54,31131.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1725,318061,211140,50463,243,108,108,16659.0,7128,54.0,0,0,0.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1726,221370,168480,35748,216,81,81,14850.0,1026,54.0,27,27,648.0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
1727,200000,87534,37935,189,81,81,12906.0,4644,81.0,108,108,27000.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
1728,181755,252960,23936,96,48,48,9152.0,1600,48.0,0,0,0.0,0,16,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1729,176000,163792,24576,96,48,48,6400.0,2208,40.0,32,16,0.0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1730,178900,163792,23744,96,48,48,6288.0,1152,40.0,32,0,0.0,0,16,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1731,168165,211264,23328,112,32,48,7264.0,2128,32.0,16,0,0.0,0,16,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1732,171925,141712,23920,96,48,48,7040.0,2080,40.0,16,16,0.0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1733,198444,155664,27936,96,48,48,5600.0,544,56.0,16,0,0.0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1734,203000,195456,21216,96,32,48,6208.0,2288,48.0,32,32,14688.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1735,179540,144288,23296,112,48,48,6400.0,1984,40.0,0,0,0.0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1736,176485,143888,20832,112,48,48,6976.0,352,32.0,0,0,0.0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1737,181134,142384,21440,112,48,48,6336.0,2080,32.0,0,0,384.0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1738,156932,135984,22592,96,32,48,6912.0,576,40.0,16,0,0.0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1739,166000,131664,24064,96,48,48,7040.0,2112,40.0,0,0,0.0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1740,177594,123408,23296,112,48,48,6400.0,1984,40.0,0,0,0.0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1741,173500,123152,20128,112,48,48,7392.0,0,32.0,0,0,0.0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1742,172500,70596,22644,126,54,54,11664.0,2880,36.0,18,0,0.0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0
1743,194201,70596,25236,126,54,54,11664.0,2448,36.0,18,0,0.0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0
1744,226500,65178,28602,144,54,54,11340.0,2934,54.0,72,72,19512.0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,18
1745,185485,66780,22788,126,54,54,6984.0,2088,36.0,0,0,0.0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0
1746,259000,233152,24480,112,48,48,10080.0,2880,48.0,48,48,20800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1747,188500,259504,17904,112,48,48,6992.0,1984,48.0,48,32,12464.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1748,175000,177344,21984,112,48,48,6400.0,1600,56.0,48,48,3072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1749,215000,188736,31344,112,48,48,6944.0,2368,40.0,48,32,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1750,206580,174976,24400,112,48,48,8544.0,1888,40.0,16,16,0.0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0
1751,183500,131904,27520,112,48,48,7040.0,2368,40.0,48,48,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1752,165500,191200,22304,112,48,48,6400.0,1600,40.0,64,64,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1753,211000,126000,31168,112,48,48,6944.0,768,40.0,64,64,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1754,181000,129008,27040,96,32,32,7408.0,2368,40.0,112,112,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1755,219500,139840,31920,112,48,48,6960.0,4992,40.0,80,80,9184.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1756,175000,126672,26352,96,32,32,7360.0,640,40.0,128,112,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1757,170000,159472,22880,112,32,32,6400.0,1600,40.0,112,112,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1758,162000,124000,21120,112,48,48,6400.0,768,40.0,64,64,0.0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1759,187000,151792,27040,96,32,32,7072.0,800,56.0,112,112,8320.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1760,185000,154384,26304,96,32,32,7360.0,8032,40.0,128,112,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1762,384500,316966,66326,208,78,78,24050.0,3562,91.0,260,234,30706.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1763,248000,286000,59410,208,78,78,16848.0,1456,65.0,182,182,0.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1764,466500,296400,68458,260,104,104,20904.0,11804,91.0,156,130,33332.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1765,410000,274482,80028,234,78,78,20956.0,5070,91.0,234,234,17472.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1766,322500,286052,67132,208,78,78,19708.0,8996,91.0,234,208,27248.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1767,252000,280540,62010,182,78,78,15600.0,4108,65.0,234,234,0.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1769,269790,257920,52338,182,78,52,11830.0,8060,91.0,286,260,22412.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1770,315750,306462,62348,182,78,78,21684.0,7774,91.0,286,260,18694.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1771,290000,258700,65520,182,78,78,18746.0,8788,65.0,312,312,14690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
1772,290000,318682,65806,208,78,78,19552.0,8320,65.0,312,312,3120.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1773,430000,329992,83928,208,78,78,14196.0,16380,104.0,390,364,32006.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1774,263000,305812,57252,208,78,78,13442.0,5434,91.0,390,364,8710.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1775,330000,235144,65988,208,78,78,24258.0,7540,65.0,286,260,31850.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1776,213133,218020,30118,154,66,66,13310.0,4466,44.0,0,0,0.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1777,260261,260260,33924,176,66,66,18744.0,6116,66.0,0,0,26840.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1778,320000,256740,41910,198,88,88,17336.0,4202,44.0,22,22,0.0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1779,282922,335632,32208,176,66,66,16588.0,7216,66.0,0,0,20438.0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1780,215000,233464,33748,176,66,66,10648.0,4708,44.0,22,22,616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1781,419005,270402,43252,220,88,88,24024.0,2816,66.0,0,0,34584.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1782,255000,297022,35992,176,66,66,19030.0,1320,66.0,22,22,1386.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1783,147000,219692,39490,176,66,66,19690.0,1078,44.0,22,0,0.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1784,235876,219230,33616,154,66,66,10560.0,5016,88.0,0,0,0.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1785,311872,207152,37972,154,88,88,17292.0,12650,66.0,0,0,24772.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1786,248328,216678,37158,154,66,66,20988.0,1232,44.0,0,0,0.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1787,227000,220000,34936,176,66,66,18150.0,4158,44.0,22,22,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1788,260000,194634,33836,176,66,66,10648.0,4092,66.0,44,44,16918.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1789,225000,201476,32912,176,66,66,10428.0,6556,44.0,0,0,0.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1790,249000,181522,33132,154,66,66,14784.0,4994,66.0,44,22,17116.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1791,307000,221848,37268,176,66,66,13992.0,6864,66.0,66,44,30118.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1792,250000,211310,43494,154,66,66,12628.0,6446,55.0,22,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1793,221300,193116,40260,176,66,66,18898.0,880,55.0,22,22,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1794,208900,190080,29436,176,66,66,13156.0,3102,44.0,0,0,528.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1795,210400,198000,29370,154,66,66,12650.0,4620,44.0,22,0,0.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1796,255000,190080,39424,176,66,66,12980.0,6160,55.0,0,0,7700.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1797,212109,229042,34936,110,66,66,12342.0,0,66.0,0,0,0.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1798,270000,198000,43098,176,66,66,22550.0,5588,55.0,22,22,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1799,303477,198000,57420,176,66,88,12100.0,12584,55.0,0,0,1408.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1800,310013,268774,41360,176,66,88,19360.0,6490,77.0,0,0,16390.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1801,249700,244112,36432,176,66,66,18172.0,3212,44.0,22,22,528.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1802,227875,224554,38742,154,66,66,12716.0,5478,66.0,0,0,0.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1803,261329,229680,34848,176,88,88,13068.0,5632,44.0,0,0,0.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1804,253000,260128,37070,176,66,66,14476.0,3850,44.0,22,22,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1805,265000,233750,53746,132,66,66,16368.0,7040,55.0,66,66,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1806,340000,245146,54252,176,66,66,13420.0,8206,66.0,66,44,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1807,146000,105000,15400,84,28,28,0.0,1904,21.0,14,0,0.0,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0
1808,147000,105000,16002,98,42,42,0.0,770,21.0,14,14,0.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
1809,149000,174300,15316,70,42,42,8064.0,0,28.0,56,42,10206.0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,14
1810,181000,104174,20804,98,42,42,7924.0,448,28.0,14,14,0.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
1811,201000,118468,24094,84,42,42,6594.0,5418,42.0,182,182,11396.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
1812,191750,162582,25480,84,42,42,6888.0,3206,35.0,196,140,6720.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
1813,179000,118300,18886,98,28,28,7546.0,2450,28.0,98,84,0.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
1814,215000,226744,20916,98,42,42,7196.0,5978,42.0,126,126,20202.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
1815,179200,112168,22050,84,42,42,7406.0,728,42.0,210,210,6020.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
1816,128000,112168,17724,84,28,28,3962.0,4760,21.0,378,378,0.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
1817,144000,128520,12376,70,28,42,7056.0,3360,28.0,336,336,11760.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
1818,144000,117600,28280,70,28,28,8820.0,0,28.0,420,420,0.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
1819,120750,50280,7152,40,16,16,2464.0,1536,16.0,240,240,3912.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
1820,132500,67840,7760,40,16,16,4992.0,1728,16.0,352,352,5040.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
1821,132000,59360,8456,40,16,16,4608.0,0,8.0,360,360,3336.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
1822,132500,62064,7992,40,16,24,2112.0,1056,16.0,360,48,4704.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
1823,129000,55760,8960,32,16,8,4352.0,1344,20.0,368,368,7456.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
1824,143900,109384,13568,40,16,16,2792.0,240,12.0,360,360,0.0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,8
1825,145000,59808,8320,40,16,16,5488.0,1504,20.0,312,312,6496.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
1826,128500,79560,7904,40,16,16,4576.0,0,16.0,368,368,6616.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
1827,125500,49384,7216,40,16,16,2304.0,0,8.0,320,320,4792.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
1828,300000,468528,60072,168,72,72,13536.0,6744,84.0,408,408,17448.0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24
1829,294000,421008,52008,168,72,72,12432.0,6408,84.0,792,96,27744.0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24
1830,129000,86008,8296,40,16,16,3448.0,1464,16.0,264,264,6296.0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,8
1831,171000,133176,13608,40,16,16,4888.0,0,24.0,256,208,11120.0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,8
1832,147000,101696,8440,48,16,24,4336.0,3640,16.0,272,8,7744.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1833,302000,248872,73060,208,78,78,19500.0,13000,65.0,442,442,12532.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1834,285000,277628,74672,208,78,78,14066.0,858,65.0,390,182,18200.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
1835,214000,96338,30316,176,66,66,11880.0,4752,66.0,66,66,18722.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
1836,166000,77506,25322,176,66,66,10648.0,1320,66.0,22,0,1320.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1837,193800,83248,34430,176,66,66,10472.0,2640,66.0,22,0,1320.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
1838,208900,93060,29744,154,66,66,10252.0,5302,44.0,22,0,0.0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0
