Order,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,SalePrice,SalesPriceLog,Sale Condition_Abnorml,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD,NeighborhoodClass,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Neighbor_int,Neighbor_intsorted,Railroad_Adjacent,Railroad_Near,Street_Feeder,Street_Aterial,PosFeature_Adjacent,PosFeature_Near,Street_Grvl,Street_Pave,Gr Liv Area2,Gr Liv Area Log,Area1st2nd,Overall Qual2,Overall Cond2,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Exterior_AsbShng,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_PreCast,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,HouseAge,HouseRemodelAge,HouseIsreModeled,HouseIsNew,RenovationNeeded,BathroomsTotal,Functional_bin,PorchSFTotal,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Area2,GarageAge
1375,50,6,80.0,17120,0,5,5,3,3,5,4,4,1959,1959,0.0,2,2,0,0,0,0,0.0,0,0.0,0.0,0.0,2,1,4,1120,468,0,1588,0.0,0.0,2,0,4,1,2,7,5,1,4,1991,3,2.0,680.0,3,3,0,0,59,0,0,0,0,0,0,0,134432,11.808813773969108,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,21,0,0,1,0,0,0,False,True,2521744,7.370230641807081,1588,16,16,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,49,49,0,0,1,2.0,1,59,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,462400.0,17
1376,190,6,62.0,10106,0,5,5,3,3,5,5,7,1940,1999,0.0,2,3,4,4,0,4,351.0,2,181.0,112.0,532.0,3,1,4,808,547,0,1355,1.0,1.0,2,0,4,2,2,6,7,0,0,1940,0,0.0,0.0,0,0,2,140,0,0,0,0,0,0,0,0,127500,11.755871643580617,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,1836025,7.2115567333138015,1355,25,49,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,68,9,1,0,0,3.0,1,140,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,68
1377,85,6,74.55101776123047,11235,0,5,5,3,2,5,5,6,1963,1963,0.0,2,2,5,4,2,4,784.0,1,0.0,197.0,784.0,2,1,4,1075,0,0,1075,1.0,1.0,1,0,3,1,3,6,7,0,0,1996,1,2.0,440.0,3,3,2,64,0,0,0,64,0,0,2,0,148000,11.904967552746252,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,1,0,0,0,False,True,1155625,6.980075940561763,1075,25,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,45,45,0,0,0,2.0,1,128,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,193600.0,12
1378,20,6,70.0,11200,0,5,5,3,3,5,5,5,1965,1965,0.0,2,2,4,4,0,2,906.0,1,0.0,134.0,906.0,4,1,4,1040,0,0,1040,1.0,1.0,1,0,3,1,2,5,7,0,0,1965,1,1.0,384.0,3,3,2,0,0,0,0,0,0,0,0,0,129500,11.771436160121729,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,1081600,6.946975992135418,1040,25,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,43,43,0,0,0,2.0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,147456.0,43
1379,80,6,80.0,13014,0,5,5,3,3,5,6,5,1978,1978,39.0,2,2,4,4,2,4,528.0,1,0.0,480.0,528.0,2,1,4,1096,0,0,1096,1.0,1.0,1,0,3,1,2,6,7,1,2,1978,1,2.0,484.0,3,3,2,168,0,0,0,0,0,0,0,0,157500,11.967180737247824,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,1201216,6.999422467507961,1096,36,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,30,30,0,0,1,2.0,1,168,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,234256.0,30
1380,20,6,74.55101776123047,7162,0,2,5,3,3,5,5,7,1966,1966,41.0,2,2,4,4,0,1,0.0,1,0.0,876.0,0.0,2,1,4,904,0,0,904,0.0,0.0,1,0,3,1,2,6,7,0,0,1966,1,1.0,408.0,3,3,2,0,0,0,0,0,0,0,2,0,109900,11.607326140391713,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,817216,6.806829360392176,904,25,49,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,42,42,0,0,0,1.0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,166464.0,42
1381,20,6,68.0,10265,0,2,5,3,3,5,5,7,1967,2005,0.0,2,1,4,4,0,4,758.0,1,0.0,234.0,758.0,4,1,4,992,0,0,992,1.0,1.0,1,0,3,1,3,6,7,0,0,1967,2,1.0,294.0,3,3,2,204,0,0,0,0,0,0,2,600,145000,11.884489021402711,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,984064,6.899723107284872,992,25,49,False,False,False,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,41,3,1,0,0,2.0,1,204,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,86436.0,41
1382,20,6,57.0,9764,0,2,5,3,1,5,5,7,1967,2003,0.0,2,2,4,4,0,3,702.0,1,0.0,192.0,702.0,4,1,4,894,0,0,894,1.0,1.0,1,0,3,1,3,5,7,0,0,1967,2,2.0,450.0,3,3,2,0,0,0,0,0,0,0,0,0,130000,11.77528972943772,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,1,0,0,0,False,True,799236,6.795705775173514,894,25,49,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,41,5,1,0,0,2.0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,202500.0,41
1383,85,6,74.55101776123047,7703,0,2,5,3,4,5,6,8,1978,1978,40.0,2,2,5,4,3,4,450.0,1,0.0,0.0,450.0,4,1,4,1034,0,0,1034,0.0,0.0,1,0,3,1,2,6,7,1,1,1978,3,2.0,504.0,3,3,2,311,0,0,0,0,0,0,3,0,153000,11.938193200374572,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,1069156,6.9411900550683745,1034,36,64,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,30,30,0,0,1,1.5,1,311,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,254016.0,30
1384,20,6,74.55101776123047,9981,0,2,5,3,2,5,5,5,1967,1967,340.0,2,2,4,4,1,3,221.0,1,0.0,852.0,221.0,3,1,4,1073,0,0,1073,0.0,0.0,1,0,3,1,2,6,7,0,0,1967,2,1.0,270.0,3,3,2,0,90,0,0,0,0,0,2,0,120000,11.695247021764184,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,1151329,6.9782137426306985,1073,25,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,41,41,0,0,0,1.0,1,90,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,72900.0,41
1385,85,6,74.55101776123047,7400,0,2,5,3,4,5,5,5,1984,1984,0.0,2,2,5,4,2,2,104.0,4,956.0,0.0,1060.0,2,1,4,1126,0,0,1126,1.0,1.0,1,0,2,1,2,5,7,0,0,1984,1,2.0,506.0,3,3,2,178,0,0,0,0,0,0,0,0,152000,11.931635799828413,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,1267876,7.026426808699636,1126,25,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,24,24,0,0,0,2.0,1,178,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,256036.0,24
1386,90,6,60.0,12900,0,5,5,3,3,5,4,4,1969,1969,0.0,2,2,5,4,2,5,1198.0,1,0.0,0.0,1198.0,2,1,4,1258,0,0,1258,2.0,2.0,0,2,0,2,2,6,7,0,0,1969,1,2.0,400.0,2,3,2,120,0,0,0,0,0,0,0,0,108959,11.598726943661342,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,1,0,0,0,False,True,1582564,7.1372784372603855,1258,16,16,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,39,39,0,0,1,3.0,1,120,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,160000.0,39
1387,190,6,60.0,12900,0,5,5,3,3,5,5,4,1920,1950,0.0,2,2,4,3,0,3,1300.0,1,0.0,0.0,1300.0,1,1,4,1140,0,0,1140,1.0,1.0,1,0,3,1,2,6,7,0,0,1920,1,2.0,400.0,3,3,2,0,0,190,0,0,0,0,0,0,95541,11.467310753709356,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,1,0,0,0,False,True,1299600,7.038783541388542,1140,25,16,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,88,58,1,0,1,2.0,1,190,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,160000.0,88
1388,20,6,74.55101776123047,9000,0,5,5,3,3,5,5,3,1959,1959,0.0,2,2,4,4,0,5,288.0,1,0.0,718.0,288.0,2,1,4,1006,0,0,1006,0.0,0.0,1,0,3,1,2,5,7,0,0,1959,0,0.0,0.0,0,0,2,0,24,0,0,0,0,0,0,0,80000,11.289781913656018,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,1012036,6.913737350659685,1006,25,9,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,49,49,0,0,0,1.0,1,24,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,49
1389,20,6,74.55101776123047,8544,0,2,5,3,4,5,5,6,1966,2006,0.0,2,2,4,4,0,1,0.0,1,0.0,1228.0,0.0,3,1,4,1228,0,0,1228,0.0,0.0,1,1,3,1,3,6,7,0,0,1966,1,1.0,271.0,3,3,2,0,65,0,0,0,0,0,2,0,149350,11.914047823644255,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,1507984,7.113142108707088,1228,25,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,42,2,1,0,0,1.5,1,65,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,73441.0,42
1390,20,6,94.0,9239,0,5,5,3,3,5,5,8,1963,2003,0.0,2,3,4,4,0,5,634.0,1,0.0,326.0,634.0,4,1,4,960,0,0,960,1.0,1.0,1,0,3,1,3,6,7,0,0,1963,3,1.0,300.0,3,3,2,168,0,0,0,0,0,0,0,0,144900,11.883799128308773,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,1,0,0,0,False,True,921600,6.866933284461882,960,25,64,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,45,5,1,0,0,2.0,1,168,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,90000.0,45
1391,20,6,88.0,14175,0,5,5,3,3,5,6,8,1956,1956,0.0,2,2,4,5,3,5,776.0,1,0.0,212.0,776.0,2,1,3,1188,0,0,1188,1.0,1.0,1,0,1,1,2,4,7,1,3,1956,1,2.0,621.0,3,3,2,102,89,231,0,0,0,0,0,0,185000,12.128111104060462,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,1,0,False,True,1411344,7.080026499922591,1188,36,64,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,52,52,0,0,0,2.0,1,422,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,385641.0,52
1392,20,6,74.55101776123047,13284,0,5,5,3,3,5,5,5,1954,1954,0.0,2,2,5,4,1,3,1064.0,1,0.0,319.0,1064.0,2,1,4,1383,0,0,1383,1.0,1.0,1,0,3,1,2,6,7,1,4,1954,1,1.0,354.0,3,3,2,511,116,0,0,0,0,0,4,0,165000,12.013700752882718,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,1,False,True,1912689,7.232010331664759,1383,25,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,54,54,0,0,0,2.0,1,627,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,125316.0,54
1393,20,6,88.1500015258789,13500,0,5,5,3,3,5,6,7,1960,1975,0.0,2,2,5,4,3,3,429.0,4,1080.0,93.0,1509.0,3,1,4,1252,0,0,1252,1.0,1.0,1,0,1,1,2,4,7,1,4,1960,2,2.0,564.0,3,3,2,409,0,0,0,0,0,0,0,0,235000,12.367340793126296,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,21,0,0,0,0,0,0,False,True,1567504,7.132497551660044,1252,36,49,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,48,33,1,0,0,2.0,1,409,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,318096.0,48
1394,80,6,85.0,13825,0,5,5,3,3,5,5,6,1958,1987,0.0,2,3,4,4,0,1,0.0,1,0.0,533.0,0.0,2,1,4,1021,580,0,1601,0.0,0.0,1,0,3,1,2,6,5,0,0,1958,2,1.0,300.0,3,3,2,280,34,0,0,0,0,0,0,0,140000,11.84939770159144,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,2563201,7.3783837129967145,1601,25,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,50,21,1,0,0,1.5,1,314,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,90000.0,50
1395,30,6,60.0,10200,0,5,5,3,3,5,5,8,1940,1997,0.0,2,2,4,4,0,1,0.0,1,0.0,672.0,0.0,4,1,4,672,0,0,672,0.0,0.0,1,0,2,1,2,4,7,0,0,1940,1,1.0,240.0,3,3,0,168,0,0,0,0,0,0,4,0,108000,11.589886506106357,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,451584,6.51025834052315,672,25,64,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,68,11,1,0,1,1.0,1,168,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,57600.0,68
1396,190,6,88.1500015258789,10532,0,5,5,3,2,5,5,3,1960,1960,275.0,2,2,4,4,1,2,988.0,1,0.0,0.0,988.0,3,1,4,1721,0,0,1721,1.0,1.0,2,0,3,1,2,7,4,2,3,1960,1,2.0,626.0,3,3,2,50,84,0,0,0,0,0,0,0,145000,11.884489021402711,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,21,0,0,0,0,0,0,False,True,2961841,7.450660796211539,1721,25,9,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,48,48,0,0,0,3.0,1,134,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,391876.0,48
1397,50,6,63.0,8375,0,5,5,3,2,5,5,7,1941,1973,0.0,2,2,4,4,0,4,336.0,1,0.0,240.0,336.0,3,1,4,864,486,0,1350,1.0,1.0,1,1,2,1,3,6,6,0,0,1973,1,3.0,627.0,3,3,0,0,0,0,0,0,0,0,2,0,152400,11.934263922234683,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,1822500,7.2078598714324755,1350,25,49,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,67,35,1,0,1,2.5,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,393129.0,35
1398,80,6,74.55101776123047,10200,0,5,5,3,3,5,5,8,1970,1970,0.0,2,3,5,4,2,4,704.0,1,0.0,160.0,704.0,4,1,4,904,0,0,904,0.0,0.0,1,0,3,1,3,5,7,0,0,1979,1,3.0,912.0,3,3,2,143,0,0,0,0,0,0,2,0,144000,11.877568578558138,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,8,0,0,0,0,0,0,False,True,817216,6.806829360392176,904,25,64,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,38,38,0,0,0,1.0,1,143,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,831744.0,29
1399,120,6,88.1500015258789,2887,0,5,1,3,3,5,6,5,1996,1997,0.0,2,2,5,4,1,5,1003.0,1,0.0,288.0,1003.0,4,1,4,1291,0,0,1291,1.0,1.0,1,0,2,1,3,6,7,1,4,1996,1,2.0,431.0,3,3,2,307,0,0,0,0,0,0,0,0,173000,12.061046873479915,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,21,0,0,0,0,0,0,False,True,1666681,7.1631723908466425,1291,36,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,12,11,1,0,0,2.0,1,307,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,185761.0,12
