1st Flr SF,2nd Flr SF,3Ssn Porch,Alley,BathroomsTotal,Bedroom AbvGr,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Bsmt Cond,Bsmt Exposure,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1,BsmtFin Type 2,Central Air,Electrical,Enclosed Porch,Exter Cond,Exter Qual,Exterior_AsbShng,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_PreCast,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Fence,Fireplace Qu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Full Bath,Functional,Functional_bin,Garage Area,Garage Cars,Garage Cond,Garage Finish,Garage Qual,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,GarageAge,Gr Liv Area,Half Bath,Heating QC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,HouseAge,HouseIsNew,HouseIsreModeled,HouseRemodelAge,Kitchen AbvGr,Kitchen Qual,Land Contour,Land Slope,Lot Area,Lot Config,Lot Frontage,Lot Shape,Low Qual Fin SF,MS SubClass,MS Zoning,Mas Vnr Area,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Misc Val,NeighborhoodClass,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Open Porch SF,Order,Overall Cond,Overall Qual,Paved Drive,Pool Area,Pool QC,PorchSFTotal,PosFeature_Adjacent,PosFeature_Near,Railroad_Adjacent,Railroad_Near,RenovationNeeded,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Sale Condition_Abnorml,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD,SalePrice,Screen Porch,Street_Aterial,Street_Feeder,Street_Grvl,Street_Pave,TotRms AbvGrd,Total Bsmt SF,Utilities,Wood Deck SF
1570,0,0,0,2.0,3,True,False,False,False,False,4,0,1.0,1.0,4,437.0,958.0,0.0,2,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1,False,True,False,False,False,False,1,7,1,441.0,2.0,3,2,3,False,True,False,False,False,False,False,50,1570,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,50,0,0,50,1,2,5,5,13200,3,90.0,2,0,20,6,187.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1241,6,6,2,0,0,490,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,166800,0,0,1,False,True,5,958.0,3,490
1196,0,0,0,2.0,2,True,False,False,False,False,4,0,1.0,1.0,5,580.0,616.0,0.0,2,1,1,3,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,1,False,True,False,False,False,False,1,7,1,297.0,1.0,3,2,3,False,True,False,False,False,False,False,52,1196,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,52,0,0,52,1,2,5,5,9000,3,72.0,5,0,20,6,74.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,44,1242,5,6,2,0,0,44,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,139000,0,0,0,False,True,6,616.0,3,0
1392,0,0,0,2.5,3,True,False,False,False,False,4,0,1.0,1.0,4,352.0,1040.0,0.0,2,1,1,3,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,False,True,False,False,False,False,1,7,1,458.0,2.0,3,2,3,False,True,False,False,False,False,False,51,1392,1,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,51,0,0,51,1,2,5,5,11900,2,80.0,2,0,20,6,387.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1243,5,6,2,0,0,192,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,166000,192,0,0,False,True,6,1040.0,3,0
1080,0,0,0,1.0,3,True,False,False,False,False,4,0,0.0,0.0,4,510.0,570.0,0.0,3,1,1,4,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False,False,False,1,7,1,288.0,1.0,3,1,3,False,True,False,False,False,False,False,50,1080,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,50,0,0,50,1,2,5,5,9464,2,75.0,5,0,20,6,135.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1244,7,6,2,0,0,130,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,136000,130,0,0,False,True,5,570.0,3,0
1104,0,0,0,2.0,3,True,False,False,False,False,4,0,1.0,1.0,4,330.0,774.0,0.0,2,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False,False,False,1,7,1,384.0,1.0,3,2,3,False,True,False,False,False,False,False,52,1104,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,52,0,1,50,1,2,5,5,10425,3,75.0,5,0,20,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1245,5,5,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,133000,0,0,0,False,True,5,774.0,3,0
882,0,0,0,2.0,2,True,False,False,False,False,4,0,1.0,1.0,4,572.0,148.0,0.0,2,1,1,3,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,False,True,False,False,False,False,1,7,1,240.0,1.0,3,1,3,False,True,False,False,False,False,False,56,882,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,56,0,0,56,1,3,5,5,11556,3,60.0,5,0,20,6,52.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1246,6,5,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,116000,0,0,0,False,True,4,148.0,3,0
1152,0,0,0,1.5,3,True,False,False,False,False,4,0,0.0,0.0,4,456.0,500.0,196.0,2,2,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False,False,False,1,7,1,636.0,2.0,3,1,3,False,False,False,False,False,True,False,37,1152,1,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,55,0,0,55,1,2,5,5,9373,2,102.0,2,0,20,6,84.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1247,6,5,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,137500,0,0,0,False,True,6,696.0,3,0
950,0,0,0,1.0,2,True,False,False,False,False,4,0,0.0,0.0,4,232.0,624.0,128.0,3,2,0,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,False,False,True,False,False,False,1,7,1,400.0,2.0,3,1,3,False,False,False,False,False,True,False,55,950,0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,55,0,0,55,1,2,5,0,12774,3,75.2106704711914,5,0,20,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,32,1248,5,5,2,0,0,32,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,130000,0,0,0,False,True,5,752.0,3,0
1790,0,0,0,2.0,3,True,False,False,False,False,4,0,0.0,0.0,4,998.0,0.0,0.0,1,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,False,True,False,False,False,False,2,7,1,540.0,2.0,3,3,3,False,True,False,False,False,False,False,51,1790,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,51,0,0,51,1,2,5,5,14250,3,95.0,5,0,20,6,360.0,False,False,False,True,False,1500,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,1249,5,6,2,0,0,40,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,180000,0,0,0,False,True,6,0.0,3,0
952,0,0,0,2.0,2,True,False,False,False,False,4,1,1.0,1.0,4,100.0,852.0,0.0,4,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False,False,False,1,7,1,840.0,2.0,3,1,3,False,False,False,False,False,True,False,20,952,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,57,0,0,57,1,2,5,5,7350,2,60.0,5,0,20,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1250,7,5,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,139000,0,0,0,False,True,4,852.0,3,0
773,0,0,0,1.0,2,True,False,False,False,False,4,0,0.0,0.0,4,203.0,570.0,0.0,3,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,True,False,False,False,False,1,7,1,240.0,1.0,3,1,3,False,True,False,False,False,False,False,55,773,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,55,0,0,55,1,2,5,5,7677,3,57.0,5,0,20,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1251,5,5,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,110000,0,0,0,False,True,4,570.0,3,0
1764,0,0,0,2.5,4,True,False,False,False,False,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,True,False,False,False,False,False,2,2,0,301.0,1.0,3,3,3,False,True,False,False,False,False,False,51,1764,1,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,51,0,1,26,1,2,5,5,8838,3,71.0,5,0,20,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,72,1252,3,5,2,0,0,72,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,100000,0,0,0,False,True,7,0.0,3,0
832,384,0,0,1.0,2,True,False,False,False,False,4,0,0.0,0.0,4,390.0,442.0,0.0,2,1,1,4,102,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False,False,False,1,7,1,336.0,1.0,3,1,3,False,False,False,False,False,True,False,61,1216,0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,61,0,1,58,1,2,5,5,8480,3,80.0,5,0,50,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1253,5,5,2,0,0,260,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,118500,0,0,0,False,True,6,442.0,3,158
1824,0,0,0,2.0,5,False,False,True,False,False,4,0,0.0,0.0,4,1824.0,0.0,0.0,1,1,1,3,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,False,True,False,False,False,False,2,7,1,484.0,2.0,3,1,3,False,False,False,False,False,True,False,50,1824,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,51,0,0,51,2,2,5,5,12436,3,76.0,5,0,90,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1254,5,5,2,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,146000,0,0,0,False,True,9,0.0,3,0
869,0,0,0,1.0,1,True,False,False,False,False,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,4,66,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,False,False,False,True,False,False,1,7,1,390.0,1.0,3,1,2,False,False,False,False,False,True,False,60,869,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,60,0,1,58,1,2,5,5,10122,3,60.0,5,0,20,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1255,6,4,0,0,0,66,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,89900,0,0,0,False,True,3,0.0,3,0
747,412,0,0,1.0,3,True,False,False,False,False,4,0,0.0,0.0,4,747.0,0.0,0.0,1,1,1,4,96,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,1,7,1,288.0,1.0,3,1,2,False,False,False,False,False,True,False,76,1159,0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,83,0,1,58,1,2,5,5,7506,2,45.0,5,0,50,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1256,8,5,0,0,0,180,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,114000,0,0,0,False,True,5,0.0,3,84
1048,510,0,2,2.5,3,True,False,False,False,False,4,0,1.0,1.0,4,333.0,580.0,0.0,3,1,1,3,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,False,True,False,False,False,False,1,7,1,288.0,1.0,3,1,3,False,True,False,False,False,False,False,46,1558,1,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,63,0,1,58,1,2,2,5,10930,3,60.0,5,0,50,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1257,6,5,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,140000,0,1,0,False,True,6,580.0,3,0
672,0,0,0,1.0,2,True,False,False,False,False,4,0,0.0,0.0,4,672.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,1,7,1,308.0,1.0,3,1,3,False,False,False,False,False,True,False,11,672,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,68,0,1,3,1,2,5,5,5400,2,60.0,5,0,30,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,108,1258,7,4,0,0,0,196,0,0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,86900,0,0,0,False,True,4,0.0,3,88
1254,182,0,2,1.5,3,True,False,False,False,False,4,0,0.0,0.0,4,892.0,0.0,0.0,1,1,1,4,100,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,4,1,True,False,False,False,False,False,1,7,1,1488.0,4.0,3,1,2,False,False,False,False,False,True,False,40,1436,0,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,86,0,1,58,1,2,5,5,10836,3,60.0,5,0,50,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1259,5,5,0,0,0,100,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,139000,0,0,0,False,True,7,0.0,3,0
694,600,0,2,2.0,3,False,True,False,False,False,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,3,210,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False,False,False,2,7,1,0.0,0.0,0,0,0,False,False,False,False,False,False,True,108,1294,0,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,108,0,1,8,2,2,5,5,10800,3,60.0,5,0,190,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,114,1260,7,4,0,0,0,544,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,106250,0,0,0,False,True,7,0.0,3,220
858,858,0,0,1.5,4,True,False,False,False,False,4,0,0.0,0.0,4,539.0,319.0,0.0,2,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,False,True,False,False,False,False,1,7,1,490.0,2.0,3,3,3,False,True,False,False,False,False,False,46,1716,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,46,0,0,46,1,2,5,5,9247,3,70.0,2,0,60,6,318.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,84,1261,6,6,2,0,0,204,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,171000,120,0,0,False,True,8,319.0,3,0
1044,0,0,0,2.0,3,True,False,False,False,False,4,0,0.0,0.0,4,168.0,744.0,0.0,2,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,False,True,False,False,False,False,1,7,1,372.0,2.0,3,3,3,False,True,False,False,False,False,False,18,1044,1,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,40,0,0,40,1,2,5,5,10180,2,78.0,2,0,20,6,0.0,False,False,False,True,False,450,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,1262,6,5,2,0,0,248,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,139000,0,0,1,False,True,5,744.0,3,200
1312,0,0,0,1.5,3,True,False,False,False,False,4,0,0.0,0.0,4,675.0,637.0,0.0,3,1,1,4,144,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,False,True,False,False,False,False,1,7,1,495.0,2.0,3,2,3,False,True,False,False,False,False,False,50,1312,1,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,50,0,1,7,1,2,5,5,11355,2,76.0,2,0,20,6,125.0,False,False,True,False,False,6500,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,304,1263,7,7,2,0,0,448,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,186000,0,0,0,False,True,6,637.0,3,0
1253,0,0,0,2.5,2,True,False,False,False,False,4,0,1.0,1.0,4,520.0,733.0,0.0,3,1,1,4,176,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,False,True,False,False,False,False,1,7,1,352.0,1.0,3,2,3,False,True,False,False,False,False,False,48,1253,1,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,48,0,0,48,1,2,5,5,10920,2,75.2106704711914,2,0,20,6,212.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,213,1264,5,6,2,0,0,389,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,157000,0,0,0,False,True,5,733.0,3,0
1081,0,0,0,2.0,3,True,False,False,False,False,4,3,1.0,1.0,4,384.0,697.0,0.0,5,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,False,True,False,False,False,False,1,7,1,401.0,1.0,3,1,3,False,False,False,False,True,False,False,48,1081,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,48,0,1,15,1,2,5,5,12929,3,75.2106704711914,2,0,20,6,276.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,82,1265,6,6,2,0,0,118,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,148000,0,0,0,False,True,5,697.0,3,36
2069,0,0,0,3.0,4,True,False,False,False,False,4,3,1.0,1.0,5,160.0,425.0,0.0,5,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,1,False,True,False,False,False,False,2,7,1,505.0,2.0,3,2,3,False,True,False,False,False,False,False,48,2069,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,48,0,1,1,1,3,1,2,27650,3,313.0,1,0,20,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1266,7,7,2,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,242000,0,0,0,False,True,9,425.0,3,0
910,0,0,0,1.0,3,True,False,False,False,False,4,2,0.0,0.0,4,105.0,0.0,0.0,1,1,1,4,150,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,False,False,False,False,True,False,1,7,1,414.0,2.0,3,1,3,False,True,False,False,False,False,False,55,910,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,55,0,1,12,1,3,5,5,8892,2,74.0,5,0,20,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1267,7,5,2,0,0,346,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,116000,0,0,0,False,True,5,0.0,3,196
