Order,MS SubClass,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice,SalesPriceLog,Railroad_Adjacent,Railroad_Near,Street_Feeder,Street_Aterial,PosFeature_Adjacent,PosFeature_Near,NeighborhoodClass,MS Zoning_ord,Street_Grvl,Street_Pave,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,HouseAge,RemodelAge,IsreModeled,IsNew,TotalBathrooms,TotalPorchSF,Mas Vnr Type_,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Roof Matl_ClyTile,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Misc Feature_Elev,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Exterior_AsbShng,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_PreCast,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NA,GarageAge,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD
1764,20,91.62963104248047,11400,0,3,3,4,3,3,10,5,2001,2002,705.0,4,0,4.0,2.5,3.0,4.0,1282.0,1.0,0.0,1282.0,4,1,4.0,2633,0,0,2633,1.0,1.0,2,1,2,1,4,8,7,2,3.0,2001.0,2.0,3.0,3.0,2,314,140,0,0,0,0,0,0,0,3,2007,466500,13.053013299269535,0.0,0.0,0.0,0.0,0.0,0.0,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,6,5,0,0,3.5,454,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,6.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1765,60,89.0,10557,0,2,3,4,3,3,9,5,1998,1998,422.0,1,0,4.0,2.5,3.0,4.0,672.0,1.0,0.0,672.0,4,1,4.0,1671,1407,0,3078,1.0,1.0,2,1,4,1,1,9,7,1,2.5,1998.0,3.0,3.0,3.0,2,108,87,0,0,0,0,0,0,0,7,2007,410000,12.92391243868049,0.0,0.0,0.0,0.0,0.0,0.0,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,9,9,1,0,3.5,195,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,9.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1766,60,74.0,11002,0,2,3,4,3,3,8,5,1998,1999,0.0,1,0,3.0,2.5,0.0,4.0,1048.0,1.0,0.0,1048.0,4,1,4.0,1411,1171,0,2582,1.0,1.0,2,1,4,1,1,9,7,1,2.5,1998.0,3.0,3.0,3.0,2,286,60,0,0,0,0,0,0,0,1,2007,322500,12.683858415217964,0.0,0.0,0.0,0.0,0.0,0.0,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,9,8,0,0,3.5,346,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,9.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1767,60,83.0,10790,0,3,3,4,3,3,7,5,1998,1998,275.0,1,0,3.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,4,1,4.0,1108,1277,0,2385,0.0,0.0,2,1,4,1,1,8,7,1,2.5,1998.0,3.0,3.0,3.0,2,120,38,0,0,0,0,0,0,0,5,2007,252000,12.437184366493561,0.0,0.0,0.0,0.0,0.0,0.0,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,9,9,1,0,2.5,158,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,True,False,False,False,9.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1769,60,92.0,9920,0,2,3,4,4,3,7,5,1996,1997,0.0,1,0,3.0,2.5,2.0,4.0,862.0,1.0,0.0,862.0,4,1,4.0,1127,886,0,2013,1.0,1.0,2,1,3,1,0,8,7,1,2.5,1997.0,1.0,3.0,3.0,2,180,130,0,0,0,0,0,0,0,6,2007,269790,12.50539915757667,0.0,0.0,0.0,0.0,0.0,0.0,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,11,10,0,0,3.5,310,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1770,60,95.0,11787,0,2,3,4,3,3,7,5,1996,1997,594.0,1,0,3.0,2.5,0.0,4.0,719.0,1.0,0.0,719.0,4,1,4.0,1383,1015,0,2398,1.0,1.0,2,1,3,1,1,8,7,1,2.5,1996.0,3.0,3.0,3.0,2,239,60,0,0,0,0,0,0,0,8,2007,315750,12.662706040212738,0.0,0.0,0.0,0.0,0.0,0.0,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,11,10,0,0,3.5,299,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,11.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1772,60,65.0,12257,0,2,3,4,3,3,8,5,1995,1995,513.0,1,0,3.0,2.5,2.0,2.0,56.0,3.5,64.0,120.0,4,1,4.0,1328,1203,0,2531,0.0,0.0,2,1,4,1,1,9,7,1,2.5,1995.0,2.0,3.0,3.0,2,222,98,0,0,0,0,0,0,0,11,2007,290000,12.577636201962656,0.0,0.0,0.0,0.0,0.0,0.0,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,12,12,1,0,2.5,320,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,12.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1773,20,91.62963104248047,12692,0,2,3,4,3,3,8,5,1992,1993,0.0,1,0,3.0,2.5,0.0,4.0,1231.0,1.0,0.0,1231.0,4,1,4.0,3228,0,0,3228,1.0,1.0,3,0,4,1,1,10,7,1,3.0,1992.0,2.0,3.0,3.0,2,264,75,291,0,0,0,0,0,0,5,2007,430000,12.971540487669746,0.0,0.0,0.0,0.0,0.0,0.0,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,15,14,0,0,4.0,630,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,15.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1774,60,88.0,11762,0,3,3,4,3,3,8,5,1992,1993,309.0,1,0,4.0,2.5,0.0,4.0,335.0,1.0,0.0,335.0,4,1,4.0,1105,1097,0,2202,1.0,1.0,2,1,4,1,1,9,7,1,2.5,1992.0,2.0,3.0,3.0,2,0,65,0,0,144,0,0,0,0,9,2007,263000,12.479909311159902,0.0,0.0,0.0,0.0,0.0,0.0,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,15,14,0,0,3.5,209,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,15.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1775,60,82.0,9044,0,2,3,4,3,3,8,5,1996,1997,526.0,1,1,3.0,2.5,0.0,4.0,1225.0,1.0,0.0,1225.0,4,1,4.0,1335,1203,0,2538,0.0,0.0,2,1,4,1,1,8,7,1,2.5,1996.0,2.0,3.0,3.0,2,198,92,0,0,0,0,0,0,0,5,2007,330000,12.706847933442663,0.0,0.0,0.0,0.0,0.0,0.0,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,11,10,0,0,2.5,290,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,11.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1776,20,75.0,9910,0,3,3,4,3,3,7,6,2007,2007,0.0,1,0,3.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,4,1,4.0,1369,0,0,1369,0.0,0.0,2,0,3,1,1,5,7,0,0.0,2007.0,1.0,3.0,3.0,2,0,203,0,0,0,0,0,0,0,9,2007,213133,12.269671662972327,0.0,0.0,1.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,1,2.0,203,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1777,20,91.0,11830,0,3,3,4,3,3,8,5,2007,2007,164.0,1,0,3.0,2.5,0.0,4.0,1220.0,1.0,0.0,1220.0,4,1,4.0,1542,0,0,1542,1.0,1.0,2,0,3,1,1,6,7,1,3.0,2007.0,1.0,3.0,3.0,2,168,110,0,0,0,0,0,0,0,7,2007,260261,12.469440252634902,0.0,0.0,1.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,1,3.0,278,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1778,20,84.0,11670,0,2,3,4,2,3,9,5,2006,2006,302.0,4,0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,4,1,4.0,1905,0,0,1905,0.0,0.0,2,0,3,1,4,8,7,1,3.0,2006.0,3.0,3.0,3.0,2,0,191,0,0,0,0,0,0,0,3,2007,320000,12.676076274775909,0.0,1.0,0.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,1,1,0,2.0,191,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1779,20,49.0,15256,0,2,3,4,4,3,8,5,2007,2007,84.0,1,0,3.0,2.5,3.0,4.0,929.0,1.0,0.0,929.0,4,1,4.0,1464,0,0,1464,1.0,1.0,2,0,3,1,1,6,7,0,0.0,2007.0,1.0,3.0,3.0,2,168,160,0,0,0,0,0,0,0,8,2007,282922,12.552926520261092,1.0,0.0,0.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,1,3.0,328,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1781,20,98.0,12291,0,2,3,4,3,3,10,5,2007,2007,754.0,4,0,4.0,2.5,2.0,4.0,1572.0,1.0,0.0,1572.0,4,1,4.0,1966,0,0,1966,1.0,1.0,2,0,1,1,4,6,7,1,3.0,2007.0,3.0,3.0,3.0,2,76,52,0,0,0,0,0,0,0,10,2007,419005,12.9456381320073,0.0,0.0,0.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,1,3.0,128,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1782,20,116.0,13501,0,2,3,4,2,3,8,5,2006,2006,208.0,1,0,3.0,2.5,0.0,4.0,63.0,1.0,0.0,63.0,4,1,4.0,1636,0,0,1636,1.0,1.0,2,0,3,1,1,8,7,1,3.0,2006.0,2.0,3.0,3.0,2,0,60,0,0,0,0,0,0,0,6,2007,255000,12.449018824140563,0.0,0.0,0.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,1,1,0,3.0,60,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1783,20,75.0,9986,0,3,3,4,3,3,8,5,2006,2007,428.0,1,0,4.0,2.5,2.0,1.0,0.0,1.0,0.0,0.0,4,1,4.0,1795,0,0,1795,0.0,0.0,2,0,2,1,1,7,7,1,3.0,2007.0,2.0,3.0,3.0,2,0,49,0,0,0,0,0,0,0,2,2007,147000,11.898187865760873,0.0,0.0,0.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,2.0,49,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1784,20,85.0,9965,0,3,3,4,1,3,7,5,2007,2007,0.0,1,0,3.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,4,1,4.0,1528,0,0,1528,0.0,0.0,3,2,3,1,1,6,7,1,2.5,2007.0,1.0,3.0,3.0,2,0,228,0,0,0,0,0,0,0,9,2007,235876,12.371061522195516,0.0,0.0,1.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,1,4.0,228,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1785,20,79.0,9416,0,3,3,4,3,3,7,5,2007,2007,205.0,4,0,4.0,2.5,0.0,4.0,1126.0,1.0,0.0,1126.0,4,1,4.0,1726,0,0,1726,1.0,1.0,2,0,3,1,4,8,7,1,3.0,2007.0,3.0,3.0,3.0,2,171,138,0,0,266,0,0,0,0,9,2007,311872,12.650348126203179,0.0,0.0,0.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,1,3.0,575,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1786,20,83.0,9849,0,3,3,4,3,3,7,6,2007,2007,0.0,1,0,3.0,2.5,2.0,1.0,0.0,1.0,0.0,0.0,4,1,4.0,1689,0,0,1689,0.0,0.0,2,0,3,1,1,7,7,0,0.0,2007.0,2.0,3.0,3.0,2,0,56,0,0,0,0,0,0,0,6,2007,248328,12.422505731952896,0.0,0.0,0.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,1,2.0,56,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1787,20,85.0,10000,0,3,3,4,3,3,8,5,2006,2006,410.0,1,0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,4,1,4.0,1588,0,0,1588,0.0,0.0,2,0,3,1,1,7,7,1,3.0,2006.0,2.0,3.0,3.0,2,144,45,0,0,0,0,0,0,0,12,2007,227000,12.332705296463539,0.0,0.0,0.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,1,1,0,2.0,189,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1788,20,74.0,8847,0,3,3,4,3,3,8,5,2005,2005,148.0,1,0,3.0,2.5,2.0,4.0,769.0,1.0,0.0,769.0,4,1,4.0,1538,0,0,1538,1.0,1.0,2,0,3,1,1,7,7,0,0.0,2005.0,2.0,3.0,3.0,2,146,40,0,0,0,0,0,0,0,12,2007,260000,12.468436909997665,0.0,0.0,0.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,2,1,0,3.0,186,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1789,20,76.0,9158,0,3,3,4,3,3,8,5,2007,2007,140.0,1,0,3.0,2.5,2.0,1.0,0.0,1.0,0.0,0.0,4,1,4.0,1496,0,0,1496,0.0,0.0,2,0,3,1,1,7,7,0,0.0,2007.0,3.0,3.0,3.0,2,168,130,0,0,0,0,0,0,0,6,2007,225000,12.323855681186558,0.0,0.0,0.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,1,2.0,298,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1790,20,70.0,8251,0,3,3,4,3,3,7,5,2005,2006,143.0,1,0,3.0,3.0,2.0,4.0,778.0,1.0,0.0,778.0,4,1,4.0,1506,0,0,1506,1.0,1.0,2,0,3,1,1,7,7,1,3.0,2005.0,2.0,3.0,3.0,2,192,35,0,0,0,0,0,0,0,4,2007,249000,12.425208175446844,0.0,0.0,0.0,0.0,0.0,0.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,1,0,0,3.0,227,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
